#==========================================================
# Calorimeter DMAP version 0.9, 31-March-2020 
# Authors: S.Miscetti, D.Pasciuto
#===========================================================
#Calpoi-Disk-PhiD-Crate-Board-Sensor-Chan-IXnum-IYnum-CryId
#===========================================================
 311    0    1     0     3     1      8    12     2   365 
 312    0    1     3     3     0     16    12    20   524 
 313    0    1     3     3     1      3    12    20   524 
 314    0    1     3     3     0     14    12    21   523 
 315    0    1     3     3     1      5    12    21   523 
 316    0    1     3     2     0     11    12    22   434 
 317    0    1     3     2     1      8    12    22   434 
 318    0    1     3     2     0     10    12    23   433 
 319    0    1     3     2     1      9    12    23   433 
 320    0    1     3     2     0      8    12    24   432 
 321    0    1     3     2     1     11    12    24   432 
 322    0    1     3     1     0     11    12    25   431 
 323    0    1     3     1     1      8    12    25   431 
 324    0    1     3     1     0     10    12    26   430 
 325    0    1     3     1     1      9    12    26   430 
 326    0    1     3     0     0      3    12    27   243 
 327    0    1     3     0     1     16    12    27   243 
 328    0    1     4     3     0      4    12    28    76 
 329    0    1     4     3     1     15    12    28    76 
 330    0    1     4     1     0      7    12    29     3 
 331    0    1     4     1     1     12    12    29     3 
 332    0    1     0     3     0      8    12     3   273 
 333    0    1     0     3     1     11    12     3   273 
 334    0    0     4     0     0      7    12    30    20 
 335    0    0     4     0     1     12    12    30    20 
 336    0    0     4     0     0      4    12    31    66 
 337    0    0     4     0     1     15    12    31    66 
 338    0    1     4     0     0      1    12    32   145 
 339    0    1     4     0     1     18    12    32   145 
 340    0    1     4     0     0     10    12    33   231 
 341    0    1     4     0     1      9    12    33   231 
 342    0    1     4     0     0     19    12    34   323 
 343    0    1     4     0     1      0    12    34   323 
 344    0    1     4     1     0     15    12    35   420 
 345    0    1     4     1     1      4    12    35   420 
 346    0    0     0     3     0      4    12     4   187 
 347    0    0     0     3     1     15    12     4   187 
 348    0    0     0     3     0      2    12     5   106 
 349    0    0     0     3     1     17    12     5   106 
 350    0    0     0     3     0      1    12     6    46 
 351    0    0     0     3     1     18    12     6    46 
 352    0    1     0     2     0      0    12     7    10 
 353    0    1     0     2     1     19    12     7    10 
 354    0    1     1     3     0      2    12     8    96 
 355    0    1     1     3     1     17    12     8    96 
 356    0    1     1     1     0      4    12     9   261 
